25.000122	9
25.000121	25
25.000121	13
25.000121	26
25.000121	22
25.000121	23
25.000121	11
25.000121	22
25.000122	22
25.000121	25
25.000121	13
25.000121	26
25.000121	23
25.000121	11
25.000121	10
25.000122	10
25.000121	25
25.000121	13
25.000121	26
25.000121	11
25.000121	23
25.000122	23
25.000121	23
25.000121	13
25.000121	26
25.000121	11
25.000122	11
25.000121	11
25.000121	13
25.000121	26
25.000122	24
25.000121	25
25.000121	13
25.000121	26
25.000122	25
25.000122	13
25.000122	26
25.000121	13
25.000121	26
25.000118	14
25.000119	14
25.000119	14
25.000118	14
25.000118	14
25.000119	14
25.000118	14
25.000118	14
25.000118	14
25.000118	14
25.000119	14
25.000119	14
25.000119	14
25.000118	14
25.000118	14
25.000119	14
25.000118	14
25.000119	14
25.000112	14
25.000118	14
25.000118	12
25.000118	25
25.000118	13
25.000118	26
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	2
25.000119	1
25.000119	1
25.000119	1
25.000119	11
25.000119	2
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	1
25.000119	1
25.000119	1
25.000119	17
25.000119	1
25.000119	1
25.000119	6
25.000119	19
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	10
25.000119	3
25.000119	11
25.000119	24
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	10
25.000119	16
25.000119	11
25.000119	16
25.000119	12
25.000119	25
25.000119	13
25.000119	26
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	1
25.000119	4
25.000119	4
25.000119	4
25.000119	4
